Reviewed in the United States on September 8, 2020;5;Looks great and comfortable;Looks like my traditional ring. It flexes as I move making it more comfortable when I work.;Looks great and comfortable,Looks like my traditional ring. It flexes as I move making it more comfortable when I work.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 29, 2020;5;Great value;Great breathable ringFits great;Great value,Great breathable ringFits great;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 15, 2021;5;Great product at a great price;These rings fit exactly as expected. I would recommend them to anyone looking for a comfortable ring at a great price.;Great product at a great price,These rings fit exactly as expected. I would recommend them to anyone looking for a comfortable ring at a great price.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 25, 2021;5;Muy bueno;El articulo que comprÃ© esta excelente, cÃ³modo y muy econÃ³mico.;Muy bueno,El articulo que comprÃ© esta excelente, cÃ³modo y muy econÃ³mico.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 9, 2021;5;Get more than what you pay for.;Feels good and looks great. Can't ask for better!;Get more than what you pay for.,Feels good and looks great. Can't ask for better!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 26, 2020;5;Great;Love them for my husband;Great,Love them for my husband;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 17, 2020;5;Great fit and comfort;My husband works outside in all types of weather and these rings are durable and stay on without slipping off!;Great fit and comfort,My husband works outside in all types of weather and these rings are durable and stay on without slipping off!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 31, 2020;5;Super quick shipping;Got these for my husband as a safer alternative to wear at work (welder) and he is happy.;Super quick shipping,Got these for my husband as a safer alternative to wear at work (welder) and he is happy.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 26, 2020;5;Nice;Very comfy, like the bronze color, very durable.;Nice,Very comfy, like the bronze color, very durable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 16, 2021;5;Good product;My wife bought them for me so I can a ring a work and it seems to be doing good so far!;Good product,My wife bought them for me so I can a ring a work and it seems to be doing good so far!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 27, 2020;5;Off to a good start.;Great product so far we'll see how long it holds up for.;Off to a good start.,Great product so far we'll see how long it holds up for.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 4, 2020;5;Fit;They fit as described;Fit,They fit as described;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 26, 2020;5;Very comfortable.;Very comfortable, stays on my fingers longer than the other brands Iâ€™ve purchased.;Very comfortable.,Very comfortable, stays on my fingers longer than the other brands Iâ€™ve purchased.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 1, 2020;5;Fantastic customer service!;Very easy to get the correct size replacement when the first set sent was a little big. Thanks!;Fantastic customer service!,Very easy to get the correct size replacement when the first set sent was a little big. Thanks!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 21, 2021;5;Happy!;My husband loved the rings I bought for myself that he wanted some, too. Perfect fit for him - very true to size.;Happy!,My husband loved the rings I bought for myself that he wanted some, too. Perfect fit for him - very true to size.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 2, 2020;5;Amazing customer service;I initially got the wrong size and ThunderFit sent me replacements free of charge. I would highly recommend them.;Amazing customer service,I initially got the wrong size and ThunderFit sent me replacements free of charge. I would highly recommend them.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 24, 2021;5;Great alternative to the traditional wedding band!!;Husband loves it. First order was too small and the company immediately sent me a larger size which was perfect!!;Great alternative to the traditional wedding band!!,Husband loves it. First order was too small and the company immediately sent me a larger size which was perfect!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 27, 2020;5;Love!;My husband loved them!;Love!,My husband loved them!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 8, 2020;5;Great rings;Very comfortable! Use it for everyday wear. Especially during coaching and at work.;Great rings,Very comfortable! Use it for everyday wear. Especially during coaching and at work.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 15, 2021;5;Everyday Ring;My husband loves this more then his real ring to work in.;Everyday Ring,My husband loves this more then his real ring to work in.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 10, 2021;5;rings;serving its purpose;rings,serving its purpose;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 15, 2020;5;Great customer service;The first ring I purchased for my husband was a little too small. They sent us a new one for free.;Great customer service,The first ring I purchased for my husband was a little too small. They sent us a new one for free.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 14, 2020;5;Comfortable, great value, durable..;Just what I was looking for my fiancÃ©. He needed a backup/safety ring for work.;Comfortable, great value, durable..,Just what I was looking for my fiancÃ©. He needed a backup/safety ring for work.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 21, 2020;5;Great purchase!;It was my first time purchasing and wearing the product. I am very happy with the fit and how comfortable it is.;Great purchase!,It was my first time purchasing and wearing the product. I am very happy with the fit and how comfortable it is.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 20, 2021;5;Ring;Great product, looks great and feels great my husband loves his.;Ring,Great product, looks great and feels great my husband loves his.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 21, 2020;5;Amazing;Awesome company made my order better after I ordered the wrong size a my husband loves his wedding band :):) love it!!!!;Amazing,Awesome company made my order better after I ordered the wrong size a my husband loves his wedding band :):) love it!!!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 7, 2021;5;Heck of a deal!;Excellent! Order a size up but other than that its great;Heck of a deal!,Excellent! Order a size up but other than that its great;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 12, 2020;5;Great product for the money!;Fits my husband well. He has very wide and long fingers and the 12 fit him perfect.;Great product for the money!,Fits my husband well. He has very wide and long fingers and the 12 fit him perfect.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 5, 2020;5;Worth it;Very comfortable.;Worth it,Very comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 21, 2021;5;Fits true to size;These are perfect! My husband loves them. Great fit, and very breathable material!;Fits true to size,These are perfect! My husband loves them. Great fit, and very breathable material!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 18, 2021;5;Breathable and comfortable;Theyâ€™re very comfortable and breathable. Donâ€™t even notice itâ€™s there. Love them!;Breathable and comfortable,Theyâ€™re very comfortable and breathable. Donâ€™t even notice itâ€™s there. Love them!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 26, 2021;5;I would buy again and refer to others.;Its very confortable. And you can change with your outfits to match thats a plus.;I would buy again and refer to others.,Its very confortable. And you can change with your outfits to match thats a plus.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 9, 2021;5;Comfortable;Great product for the price.;Comfortable,Great product for the price.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 16, 2021;5;You wonâ€™t be disappointed!;Used to replace my wedding ring while at work. Very comfortable and durable.Looks like the real thing!;You wonâ€™t be disappointed!,Used to replace my wedding ring while at work. Very comfortable and durable.Looks like the real thing!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 26, 2021;5;Love it;Very comfortable, donâ€™t even know it is there. Color and fit great;Love it,Very comfortable, donâ€™t even know it is there. Color and fit great;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 22, 2021;5;Very good and easy size exchange;The bands are very comfortable and the size exchange was very fast!;Very good and easy size exchange,The bands are very comfortable and the size exchange was very fast!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 13, 2021;5;Great product!;Great product - runs true to size.Husband loved it for working out!;Great product!,Great product - runs true to size.Husband loved it for working out!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 9, 2021;5;Excellent;Great quality rings! True to size and comfortable. Highly recommend;Excellent,Great quality rings! True to size and comfortable. Highly recommend;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 26, 2021;5;Ring;I choose a smaller size being between 2.;Ring,I choose a smaller size being between 2.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 4, 2020;5;Exactly what I ordered;Size was perfect and itâ€™s very comfortable. Iâ€™m a firefighter and leave it on during work. No issues with durability!;Exactly what I ordered,Size was perfect and itâ€™s very comfortable. Iâ€™m a firefighter and leave it on during work. No issues with durability!;;;;;;;;;;;;;;;;;;;;;
